date,sector,n_quoted,median_return,mean_return,share_declining,n_return_securities,log_mean_return,mean_return_index
1878-04-30,Listed financial institutions,246,0.0,0.012088986426768814,0.256198347107438,242.0,0.012016498251295735,224.72846809493697
1878-05-31,Listed financial institutions,255,0.0,0.009907515506860363,0.284,250.0,0.009858757855400352,226.95496887742058
1878-06-30,Listed financial institutions,251,0.004102564102564044,0.03610553700082598,0.13765182186234817,247.0,0.03546900834084357,235.14929990374557
1878-07-31,Listed financial institutions,251,0.0,0.007628233864777061,0.24899598393574296,249.0,0.007599286009632104,236.94307375654992
1878-08-31,Listed financial institutions,258,0.0,0.0026823530709982877,0.3424124513618677,257.0,0.0026787619822780536,237.57863873809256
1878-09-30,Listed financial institutions,257,0.0,-0.005975093105761763,0.33203125,256.0,-0.00599301540182613,236.15908425169235
1878-10-31,Listed financial institutions,245,-0.027027027027026973,-0.048056020583043944,0.6694214876033058,242.0,-0.04924909107247176,224.8102184380202
1878-11-30,Listed financial institutions,248,0.0,-0.02406108735811035,0.4979757085020243,247.0,-0.02435528403411005,219.40104013318717
1878-12-31,Listed financial institutions,244,-0.02409988385598144,-0.034170227084946464,0.610655737704918,244.0,-0.03476767881236308,211.9040567691627
1879-01-31,Listed financial institutions,247,0.0,0.010877017266806982,0.2874493927125506,247.0,0.010818287996895229,214.20894085354735
1879-02-28,Listed financial institutions,256,-0.012499999999999956,-0.015032340692962453,0.5686274509803921,255.0,-0.015146471539894004,210.98887907515814
1879-03-31,Listed financial institutions,251,0.0,-0.01633754466821456,0.44223107569721115,251.0,-0.016472473978635188,207.5418388387712
1879-04-30,Listed financial institutions,246,0.0,-0.011523900524573513,0.46747967479674796,246.0,-0.011590815241995064,205.15014733330617
1879-05-31,Listed financial institutions,241,0.008481743110138384,0.020483952397989648,0.23333333333333334,240.0,0.02027697790942061,209.35243318572216
1879-06-30,Listed financial institutions,247,0.0,0.00791402756888786,0.27346938775510204,245.0,0.007882875901538298,211.0092541135677
1879-07-31,Listed financial institutions,249,0.0,-0.017060075206642777,0.4897959183673469,245.0,-0.01720727484966031,207.4094203690927
1879-08-31,Listed financial institutions,259,0.0,-0.01169447101732181,0.44921875,256.0,-0.011763389178049566,204.98387691386677
1879-09-30,Listed financial institutions,261,0.0,-0.001349556895810676,0.3576923076923077,260.0,-0.001350468367866082,204.7072395092477
1879-10-31,Listed financial institutions,264,0.0,0.009151083012741822,0.1984732824427481,262.0,0.009109465556440774,206.58053245130606
1879-11-30,Listed financial institutions,255,0.015228426395939021,0.0315863589097918,0.12350597609561753,251.0,0.031097771701672793,213.10565929308885
1879-12-31,Listed financial institutions,250,0.0,0.011933684031271848,0.18548387096774194,248.0,0.011863039104747146,215.64879489636849
1880-01-31,Listed financial institutions,257,0.0,0.019542739745064503,0.21176470588235294,255.0,0.01935423241463487,219.86316317136496
1880-02-29,Listed financial institutions,272,0.0,0.005453662138239744,0.28044280442804426,271.0,0.005438844771077609,221.0622225799463
1880-03-31,Listed financial institutions,257,0.0,-0.008641754250319936,0.3228346456692913,254.0,-0.008679310734391658,219.15185717838085
1880-04-30,Listed financial institutions,249,0.0,0.008979418372194075,0.21487603305785125,242.0,0.008939343118031599,221.11971339102888
1880-05-31,Listed financial institutions,249,0.0,0.010614276528793817,0.22983870967741934,248.0,0.010558340560763218,223.4667391749289
1880-06-30,Listed financial institutions,247,0.0,0.0037208944862026166,0.25609756097560976,246.0,0.0037139890825319396,224.29823533257456
1880-07-31,Listed financial institutions,242,0.0,0.006793404599422438,0.31950207468879666,241.0,0.00677043340280165,225.8219839961252
1880-08-31,Listed financial institutions,251,0.0,-0.002549563960396086,0.288,250.0,-0.0025528196334652885,225.24623640426356
1880-09-30,Listed financial institutions,253,0.0,0.02181890507378765,0.20948616600790515,253.0,0.021584279479349607,230.16086265459612
1880-10-31,Listed financial institutions,257,0.0,0.020072154547519788,0.24015748031496062,254.0,0.019873364546711795,234.7806870605896
1880-11-30,Listed financial institutions,246,0.0,0.017111799345700705,0.18292682926829268,246.0,0.016967041551251356,238.7982070678162
1880-12-31,Listed financial institutions,249,0.0,0.010352162409579608,0.13253012048192772,249.0,0.010298945732988039,241.27028489049866
1881-01-31,Listed financial institutions,241,0.0,0.016675692358707073,0.175,240.0,0.016538179641679564,245.2936339366302
1881-02-28,Listed financial institutions,250,0.0,-0.009757118490570881,0.38866396761133604,247.0,-0.009805031085167244,242.9002748853278
1881-03-31,Listed financial institutions,250,0.0,0.0007931517173843424,0.3172690763052209,249.0,0.0007928373387832497,243.09293165550622
1881-04-30,Listed financial institutions,255,0.0,0.010924061749529403,0.18253968253968253,252.0,0.010864825199015824,245.7484938517851
1881-05-31,Listed financial institutions,252,0.0,0.019392076728755002,0.1532258064516129,248.0,0.019206446408563057,250.51406750053488
1881-06-30,Listed financial institutions,253,0.0,0.00861950509251825,0.19444444444444445,252.0,0.008582569252514785,252.67337478110323
1881-07-31,Listed financial institutions,252,0.0,-0.00019619995487085397,0.30677290836653387,251.0,-0.00019621920459990478,252.6238002763741
1881-08-31,Listed financial institutions,263,0.0,0.006973625266987993,0.3590733590733591,259.0,0.00694942200016552,254.38550399302392
1881-09-30,Listed financial institutions,266,0.0,0.0005032550934568231,0.2830188679245283,265.0,0.0005031285030819979,254.51352479361003
1881-10-31,Listed financial institutions,264,0.0,-0.0022021807552839614,0.3155893536121673,263.0,-0.0022046091211121205,253.95304000735007
1881-11-30,Listed financial institutions,265,0.0,0.0008615450909808063,0.2,265.0,0.0008611741740347375,254.17183200230804
1881-12-31,Listed financial institutions,267,0.0,-0.0027031759461054383,0.2765151515151515,264.0,-0.002706836123760711,253.48476081986183
1882-01-31,Listed financial institutions,262,0.0,0.005183079220784672,0.3038461538461538,260.0,0.00516969329928499,254.7985924164528
1882-02-28,Listed financial institutions,272,0.0,-0.00949958665515234,0.4797047970479705,271.0,-0.009544995534332629,252.37811110818188
1882-03-31,Listed financial institutions,276,0.0,-0.0008843721417123405,0.22627737226277372,274.0,-0.0008847634294678622,252.15491493753981
1882-04-30,Listed financial institutions,276,0.0,0.007127651114232889,0.18248175182481752,274.0,0.007102369470435632,253.95218719795366
1882-05-31,Listed financial institutions,272,0.0,0.00016566553002546238,0.22509225092250923,271.0,0.00016565180900692203,253.99425832164698
1882-06-30,Listed financial institutions,266,0.0,-0.005753188620640792,0.2803030303030303,264.0,-0.005769801960722615,252.53298144496276
1882-07-31,Listed financial institutions,252,0.0,-0.004970692610914617,0.3373015873015873,252.0,-0.004983087594926963,251.27771762008203
1882-08-31,Listed financial institutions,261,0.0,-0.0037934771408363686,0.36923076923076925,260.0,-0.003800690623812573,250.32450134228873
1882-09-30,Listed financial institutions,267,0.0,0.012483463344333052,0.1811320754716981,265.0,0.012406187365756285,253.44941807898365
1882-10-31,Listed financial institutions,268,0.0,-0.00702557465831103,0.24150943396226415,265.0,-0.007050370211540107,251.66879027016424
1882-11-30,Listed financial institutions,273,0.0,-0.001090949945035813,0.21323529411764705,272.0,-0.0010915454640874833,251.3942322172518
1882-12-31,Listed financial institutions,272,0.0,-0.005909880715304694,0.24632352941176472,272.0,-0.005927413170947374,249.90852229233224
1883-01-31,Listed financial institutions,258,0.0,-0.002025996750639389,0.3110236220472441,254.0,-0.0020280518582862805,249.40220843821086
1883-02-28,Listed financial institutions,248,0.0,-0.00042162418063508924,0.34274193548387094,248.0,-0.0004217130891014551,249.2970544364295
1883-03-31,Listed financial institutions,246,0.0,-0.003033554088601432,0.2845528455284553,246.0,-0.0030381646404054707,248.5407983376676
1883-04-30,Listed financial institutions,248,0.0,-0.0019384968945304738,0.19672131147540983,244.0,-0.0019403782113131796,248.05900277192592
1883-05-31,Listed financial institutions,254,0.0,-0.01864920860901746,0.38492063492063494,252.0,-0.01882529781945502,243.4328986818874
1883-06-30,Listed financial institutions,253,0.0,0.006759901303871506,0.21825396825396826,252.0,0.006737155619237837,245.07848105109233
1883-07-31,Listed financial institutions,253,0.0,0.010883795333428516,0.3665338645418327,251.0,0.01082499310917094,247.74586507947998
1883-08-31,Listed financial institutions,266,0.0,0.0022341877438799987,0.30943396226415093,265.0,0.002231695657611352,248.29937585483748
1883-09-30,Listed financial institutions,268,0.0,-0.006253488498368472,0.2943396226415094,265.0,-0.006273123458366783,246.7466385637772
1883-10-31,Listed financial institutions,260,0.0,-0.00862744088048685,0.2625482625482625,259.0,-0.008664872697923789,244.61784652710935
1883-11-30,Listed financial institutions,266,0.0,-0.0046523828436617,0.3007518796992481,266.0,-0.004663238860708653,243.47979065467317
1883-12-31,Listed financial institutions,259,0.0,0.0139057470975614,0.16666666666666666,258.0,0.01380994926841136,246.86555904688424
1884-01-31,Listed financial institutions,252,0.0,0.020194229118896602,0.20717131474103587,251.0,0.01999302987325912,251.8508187078415
1884-02-29,Listed financial institutions,261,0.0,-0.01323522690568234,0.4362934362934363,259.0,-0.01332359308500643,248.5175159758614
1884-03-31,Listed financial institutions,264,0.0,-0.003861241451413951,0.2988505747126437,261.0,-0.0038687152892519215,247.55792984177293
1884-04-30,Listed financial institutions,267,0.0,0.01185446787750177,0.1760299625468165,267.0,0.011784754078979186,250.4925973689031
1884-05-31,Listed financial institutions,270,0.0,-0.011238581339511,0.35687732342007433,269.0,-0.011302211384920867,247.67741593842726
1884-06-30,Listed financial institutions,269,0.0,-0.01407298501689126,0.3408239700374532,267.0,-0.014172948434519932,244.19185537490344
1884-07-31,Listed financial institutions,259,0.0,0.002574932436899081,0.25868725868725867,259.0,0.002571622978242715,244.82063290413487
1884-08-31,Listed financial institutions,273,0.0,0.0012125191747278609,0.3037037037037037,270.0,0.0012117846670298105,245.11748261590012
1884-09-30,Listed financial institutions,274,0.0,0.0014117329584151788,0.19047619047619047,273.0,0.0014107374003068896,245.46352304479277
1884-10-31,Listed financial institutions,273,0.0,0.00024854784319824794,0.2857142857142857,273.0,0.0002485169603002145,245.5245324740294
1884-11-30,Listed financial institutions,248,0.0,-0.0023503661197589276,0.34274193548387094,248.0,-0.002353132565831555,244.9474599313328
1884-12-31,Listed financial institutions,256,0.0,-0.0015381933437163225,0.2549019607843137,255.0,-0.0015393775776406003,244.57068337890618
1885-01-31,Listed financial institutions,262,0.0,0.0064035858431872785,0.2413793103448276,261.0,0.006383169997424403,246.13681274464997
1885-02-28,Listed financial institutions,263,0.0,0.006148472820720924,0.3231939163498099,263.0,0.006129648084553107,247.65017824798932
1885-03-31,Listed financial institutions,270,0.0,-0.00956186975471993,0.4052044609665427,269.0,-0.009607877949124998,245.2821794988489
1885-04-30,Listed financial institutions,274,0.0,-0.0020537945135690023,0.29411764705882354,272.0,-0.00205590644166065,244.7784203043179
1885-05-31,Listed financial institutions,275,0.0,0.017022249483591972,0.18545454545454546,275.0,0.016878994392099653,248.94509964293752
1885-06-30,Listed financial institutions,274,0.0,0.01315991523267669,0.16058394160583941,274.0,0.013074075820993186,252.22119605182885
1885-07-31,Listed financial institutions,282,0.0,0.0004105335193141293,0.28368794326241137,282.0,0.00041044927348525816,252.32474130708962
1885-08-31,Listed financial institutions,285,0.0,0.0012024683734168603,0.2596491228070175,285.0,0.0012017459873619244,252.628153828342
1885-09-30,Listed financial institutions,285,0.0,0.007679837155328722,0.20141342756183744,283.0,0.007650497326953748,254.568296910595
1885-10-31,Listed financial institutions,284,0.0,0.002457815338142422,0.1702127659574468,282.0,0.0024547998500221713,255.19397877534664
1885-11-30,Listed financial institutions,284,0.0,0.012059708209656041,0.10915492957746478,284.0,0.011987569332000037,258.2715436962385
1885-12-31,Listed financial institutions,284,0.0,0.003789260116266055,0.20774647887323944,284.0,0.0037820989547865135,259.2502017559331
1886-01-31,Listed financial institutions,284,0.0,0.008444322622530044,0.2605633802816901,284.0,0.00840886877955839,261.4393940995162
1886-02-28,Listed financial institutions,281,0.0,0.00538909830413425,0.28825622775800713,281.0,0.005374629074656396,262.84831669489176
1886-03-31,Listed financial institutions,280,0.0,0.003623447134968891,0.21863799283154123,279.0,0.003616898265286728,263.8007336749513
1886-04-30,Listed financial institutions,280,0.0,-0.0033109913709697225,0.21428571428571427,280.0,-0.00331648483211899,262.92729172209806
1886-05-31,Listed financial institutions,280,0.0,0.003272167237568702,0.2392857142857143,280.0,0.003266825348218249,263.7876337919338
1886-06-30,Listed financial institutions,279,0.0,0.011872762461055966,0.14695340501792115,279.0,0.011802834167323537,266.9195217081094
1886-07-31,Listed financial institutions,279,0.0,0.004489125985424356,0.24014336917562723,279.0,0.0044790799135356685,268.11775706902637
1886-08-31,Listed financial institutions,277,0.0,0.0012997853194103002,0.2427536231884058,276.0,0.0012989413297297937,268.4662525935379
1886-09-30,Listed financial institutions,280,0.0,0.00607550840329885,0.1624548736462094,277.0,0.006057126915801636,270.09732156717206
1886-10-31,Listed financial institutions,280,0.0,0.012562724924595002,0.17204301075268819,279.0,0.012484468622511404,273.4904799208903
1886-11-30,Listed financial institutions,279,0.0,-0.0004350392214790333,0.22302158273381295,278.0,-0.00043513387849515106,273.37150083542366
1886-12-31,Listed financial institutions,279,0.0,-0.0004553058174948394,0.18345323741007194,278.0,-0.00045540950066145537,273.247033200756
1887-01-31,Listed financial institutions,278,0.0,0.002337157621109458,0.26258992805755393,278.0,0.002334430716214394,273.88565458684667
1887-02-28,Listed financial institutions,278,0.0,-0.011048787373877534,0.4244604316546763,278.0,-0.011110278580110258,270.8595502245613
1887-03-31,Listed financial institutions,280,0.0,0.012331240031118237,0.2446043165467626,278.0,0.012255829594007756,274.1995843531011
1887-04-30,Listed financial institutions,278,0.0,0.00649842292878913,0.2014388489208633,278.0,0.006477399210032603,275.9814492191257
1887-05-31,Listed financial institutions,279,0.0,0.004280750484956888,0.17562724014336917,279.0,0.004271614136937092,277.1628569417096
1887-06-30,Listed financial institutions,279,0.0,0.0020573656196856316,0.1474820143884892,278.0,0.0020552521413411094,277.7330822746353
1887-07-31,Listed financial institutions,278,0.0,-0.006585291698073692,0.2733812949640288,278.0,-0.00660707039682565,275.90412891365173
1887-08-31,Listed financial institutions,277,0.0,-0.009978571173161114,0.3212996389891697,277.0,-0.010028690808121889,273.15099992631787
